% year    month   day     NCEP_NCAR weighted mean GPH (m)
%                         GBI region 60-80N, 20-80W
% year    month   day     GBI
2006 9 16 5401.57
2006 9 17 5422.8
2006 9 18 5461.07
2006 9 19 5484.35
2006 9 20 5461.57
2006 9 21 5452.23
2006 9 22 5451.45
2006 9 23 5437.91
2006 9 24 5455.7
2006 9 25 5457.97
2006 9 26 5450.7
2006 9 27 5444.03
2006 9 28 5443.28
2006 9 29 5454.92
2006 9 30 5456
2006 10 1 5418.51
2006 10 2 5378.41
2006 10 3 5347.39
2006 10 4 5328.17
2006 10 5 5321.77
2006 10 6 5320.56
2006 10 7 5293.27
2006 10 8 5279.47
2006 10 9 5276.74
2006 10 10 5295.43
2006 10 11 5369.78
2006 10 12 5430.69
2006 10 13 5467.98
2006 10 14 5480.42
2006 10 15 5527.13
2006 10 16 5604.73
2006 10 17 5605.09
2006 10 18 5606.29
2006 10 19 5584.51
2006 10 20 5536.76
2006 10 21 5513.3
2006 10 22 5478.42
2006 10 23 5427.15
2006 10 24 5384.5
2006 10 25 5373.86
2006 10 26 5352.34
2006 10 27 5324.65
2006 10 28 5343.64
2006 10 29 5395.64
2006 10 30 5397.32
2006 10 31 5409.3
2006 11 1 5410.93
2006 11 2 5332.07
2006 11 3 5227.11
2006 11 4 5185.79
2006 11 5 5140.34
2006 11 6 5141.6
2006 11 7 5107.82
2006 11 8 5098.16
2006 11 9 5114.76
2006 11 10 5113.11
2006 11 11 5169.16
2006 11 12 5140.2
2006 11 13 5191.45
2006 11 14 5268.13
2006 11 15 5273.44
2006 11 16 5257.12
2006 11 17 5215.21
2006 11 18 5166.44
2006 11 19 5159.95
2006 11 20 5222.27
2006 11 21 5208.77
2006 11 22 5160.95
2006 11 23 5160.07
2006 11 24 5154.34
2006 11 25 5139.71
2006 11 26 5134.68
2006 11 27 5156.93
2006 11 28 5150.62
2006 11 29 5161.85
2006 11 30 5174.41
2006 12 1 5128.86
2006 12 2 5109.84
2006 12 3 5102.56
2006 12 4 5097.87
2006 12 5 5097.8
2006 12 6 5095.75
2006 12 7 5110.46
2006 12 8 5112.84
2006 12 9 5053.73
2006 12 10 4959.28
2006 12 11 5012.4
2006 12 12 5098.71
2006 12 13 5108.35
2006 12 14 5112.16
2006 12 15 5151.74
2006 12 16 5190.23
2006 12 17 5203.09
2006 12 18 5143.02
2006 12 19 5085.78
2006 12 20 5027.83
2006 12 21 4966.29
2006 12 22 5086.4
2006 12 23 5120.56
2006 12 24 5121.61
2006 12 25 5110.73
2006 12 26 5183.06
2006 12 27 5183.95
2006 12 28 5150.01
2006 12 29 5099.53
2006 12 30 5048.4
2006 12 31 5101.27
2007 1 1 5139.11
2007 1 2 5142.41
2007 1 3 5107.28
2007 1 4 5085.82
2007 1 5 5052.43
2007 1 6 5052.52
2007 1 7 5061.03
2007 1 8 5045.07
2007 1 9 5022.68
2007 1 10 4972.65
2007 1 11 4982.37
2007 1 12 4964.21
2007 1 13 4974.92
2007 1 14 4997.52
2007 1 15 5013.68
2007 1 16 5029.35
2007 1 17 5047.39
2007 1 18 5095.07
2007 1 19 5117.95
2007 1 20 5155.39
2007 1 21 5260.61
2007 1 22 5332.01
2007 1 23 5345.38
2007 1 24 5271.86
2007 1 25 5274.09
2007 1 26 5279.56
2007 1 27 5215.31
2007 1 28 5192.32
2007 1 29 5099.31
2007 1 30 5023.34
2007 1 31 5024.83
2007 2 1 5045.27
2007 2 2 5122.88
2007 2 3 5162.6
2007 2 4 5269.49
2007 2 5 5293.85
2007 2 6 5263.33
2007 2 7 5231.7
2007 2 8 5187.18
2007 2 9 5178.73
2007 2 10 5243.85
2007 2 11 5246.78
2007 2 12 5204.35
2007 2 13 5156.38
2007 2 14 5126.2
2007 2 15 5115.17
2007 2 16 5120.5
2007 2 17 5157.36
2007 2 18 5203.89
2007 2 19 5263.76
2007 2 20 5293.44
2007 2 21 5304.77
2007 2 22 5332.91
2007 2 23 5338.6
2007 2 24 5336.03
2007 2 25 5338.79
2007 2 26 5305.72
2007 2 27 5252.25
2007 2 28 5201.62
2007 3 1 5146.63
2007 3 2 5112.92
2007 3 3 5081.84
2007 3 4 5039.13
2007 3 5 5041.34
2007 3 6 5075.05
2007 3 7 5148.13
2007 3 8 5166.67
2007 3 9 5159.16
2007 3 10 5128.71
2007 3 11 5048.04
2007 3 12 5032.99
2007 3 13 5043.74
2007 3 14 5020.75
2007 3 15 5024.36
2007 3 16 5052.49
2007 3 17 5058.59
2007 3 18 5181.03
2007 3 19 5244.33
2007 3 20 5115.99
2007 3 21 5029.39
2007 3 22 5030.13
2007 3 23 5026.34
2007 3 24 5079.08
2007 3 25 5146.56
2007 3 26 5188.45
2007 3 27 5216.66
2007 3 28 5278.59
2007 3 29 5316.19
2007 3 30 5230.4
2007 3 31 5192.04
2007 4 1 5233.53
2007 4 2 5349.41
2007 4 3 5355.26
2007 4 4 5342.91
2007 4 5 5353.75
2007 4 6 5343.09
2007 4 7 5318.12
2007 4 8 5269.44
2007 4 9 5240.82
2007 4 10 5163.51
2007 4 11 5127.67
2007 4 12 5089.38
2007 4 13 5151.1
2007 4 14 5182.78
2007 4 15 5204.21
2007 4 16 5269.37
2007 4 17 5357.4
2007 4 18 5373.25
2007 4 19 5357.73
2007 4 20 5300.2
2007 4 21 5277.97
2007 4 22 5248.27
2007 4 23 5210.91
2007 4 24 5199.35
2007 4 25 5221.18
2007 4 26 5270.26
2007 4 27 5339.42
2007 4 28 5390.75
2007 4 29 5411.49
2007 4 30 5404.03
2007 5 1 5415.54
2007 5 2 5422.09
2007 5 3 5439.45
2007 5 4 5417.49
2007 5 5 5362.69
2007 5 6 5315.75
2007 5 7 5314.27
2007 5 8 5298.11
2007 5 9 5295.89
2007 5 10 5316.41
2007 5 11 5320.08
2007 5 12 5334
2007 5 13 5334.85
2007 5 14 5328.84
2007 5 15 5300.18
2007 5 16 5309.37
2007 5 17 5285.45
2007 5 18 5246.4
2007 5 19 5229.21
2007 5 20 5208.12
2007 5 21 5242.62
2007 5 22 5302.79
2007 5 23 5333.51
2007 5 24 5343.98
2007 5 25 5346.77
2007 5 26 5352.51
2007 5 27 5362.12
2007 5 28 5369.07
2007 5 29 5399.97
2007 5 30 5451.67
2007 5 31 5461.15
2007 6 1 5463.47
2007 6 2 5482.41
2007 6 3 5474.94
2007 6 4 5469.8
2007 6 5 5492.49
2007 6 6 5529.96
2007 6 7 5552.9
2007 6 8 5572.62
2007 6 9 5581.18
2007 6 10 5598.08
2007 6 11 5639.91
2007 6 12 5635.32
2007 6 13 5575.66
2007 6 14 5499.03
2007 6 15 5424.38
2007 6 16 5411.19
2007 6 17 5444.25
2007 6 18 5466.86
2007 6 19 5502.91
2007 6 20 5513.98
2007 6 21 5531.2
2007 6 22 5580.52
2007 6 23 5610.33
2007 6 24 5632.56
2007 6 25 5656.63
2007 6 26 5640.62
2007 6 27 5611.39
2007 6 28 5576.94
2007 6 29 5550.93
2007 6 30 5521.96
2007 7 1 5505.48
2007 7 2 5503.61
2007 7 3 5519.69
2007 7 4 5536.3
2007 7 5 5555.4
2007 7 6 5573.07
2007 7 7 5594.69
2007 7 8 5608.39
2007 7 9 5610.66
2007 7 10 5609.44
2007 7 11 5600.11
2007 7 12 5600.13
2007 7 13 5603.48
2007 7 14 5605.65
2007 7 15 5605.05
2007 7 16 5600.6
2007 7 17 5576.59
2007 7 18 5541.22
2007 7 19 5528.1
2007 7 20 5539.31
2007 7 21 5568.22
2007 7 22 5588.39
2007 7 23 5544.46
2007 7 24 5529.01
2007 7 25 5536.78
2007 7 26 5531.04
2007 7 27 5507.93
2007 7 28 5490.54
2007 7 29 5483.41
2007 7 30 5478.14
2007 7 31 5485.25
2007 8 1 5503.95
2007 8 2 5510.1
2007 8 3 5489.23
2007 8 4 5498.2
2007 8 5 5509.9
2007 8 6 5515.59
2007 8 7 5530.44
2007 8 8 5567.18
2007 8 9 5592.61
2007 8 10 5605.67
2007 8 11 5624.83
2007 8 12 5631.3
2007 8 13 5606.54
2007 8 14 5582.95
2007 8 15 5552.03
2007 8 16 5525.64
2007 8 17 5511.3
2007 8 18 5499.94
2007 8 19 5499.75
2007 8 20 5509.45
2007 8 21 5505.08
2007 8 22 5491.4
2007 8 23 5481.73
2007 8 24 5486.78
2007 8 25 5536.18
2007 8 26 5578.02
2007 8 27 5587.08
2007 8 28 5569.23
2007 8 29 5521.5
2007 8 30 5489.52
2007 8 31 5463.02
2007 9 1 5452.49
2007 9 2 5465.47
2007 9 3 5415.14
2007 9 4 5363.41
2007 9 5 5403.75
2007 9 6 5404.67
2007 9 7 5408.93
2007 9 8 5422.57
2007 9 9 5436.18
2007 9 10 5390.23
2007 9 11 5411.28
2007 9 12 5421.6
2007 9 13 5442.26
2007 9 14 5436.83
2007 9 15 5419.59
2007 9 16 5400.64
2007 9 17 5325.99
2007 9 18 5283.2
2007 9 19 5280.5
2007 9 20 5293.04
2007 9 21 5304.08
2007 9 22 5337.27
2007 9 23 5373.28
2007 9 24 5410.29
2007 9 25 5434.34
2007 9 26 5385.69
2007 9 27 5333.16
2007 9 28 5342.66
2007 9 29 5393.99
2007 9 30 5393.27
2007 10 1 5303.56
2007 10 2 5251.6
2007 10 3 5300.74
2007 10 4 5345.9
2007 10 5 5383.98
2007 10 6 5439.83
2007 10 7 5501.73
2007 10 8 5517.42
2007 10 9 5510.4
2007 10 10 5472.34
2007 10 11 5432.99
2007 10 12 5379.61
2007 10 13 5368.47
2007 10 14 5366.04
2007 10 15 5339.82
2007 10 16 5299.28
2007 10 17 5322.57
2007 10 18 5337.4
2007 10 19 5276.47
2007 10 20 5238.59
2007 10 21 5208.55
2007 10 22 5167.77
2007 10 23 5149.1
2007 10 24 5164.14
2007 10 25 5157.39
2007 10 26 5140.16
2007 10 27 5119.23
2007 10 28 5160.61
2007 10 29 5195.71
2007 10 30 5193.61
2007 10 31 5205.45
2007 11 1 5257.74
2007 11 2 5247.57
2007 11 3 5227.73
2007 11 4 5200.02
2007 11 5 5228.7
2007 11 6 5224.12
2007 11 7 5263.15
2007 11 8 5277.58
2007 11 9 5275.63
2007 11 10 5277.88
2007 11 11 5276.87
2007 11 12 5254.54
2007 11 13 5286.28
2007 11 14 5290
2007 11 15 5261.86
2007 11 16 5242.03
2007 11 17 5293.76
2007 11 18 5320
2007 11 19 5250.45
2007 11 20 5197.12
2007 11 21 5215.59
2007 11 22 5200.59
2007 11 23 5150.29
2007 11 24 5212
2007 11 25 5243.58
2007 11 26 5176.82
2007 11 27 5131.54
2007 11 28 5125.54
2007 11 29 5100.57
2007 11 30 5129.14
2007 12 1 5211.63
2007 12 2 5271.65
2007 12 3 5256.62
2007 12 4 5049.61
2007 12 5 4983.03
2007 12 6 5008.19
2007 12 7 5052.12
2007 12 8 5076.99
2007 12 9 5097.61
2007 12 10 5083.16
2007 12 11 5061.04
2007 12 12 5060.95
2007 12 13 5058.28
2007 12 14 5059.48
2007 12 15 5049.86
2007 12 16 5119.94
2007 12 17 5161.84
2007 12 18 5182.24
2007 12 19 5169.44
2007 12 20 5178.09
2007 12 21 5162.54
2007 12 22 5106.67
2007 12 23 5030.32
2007 12 24 4990.32
2007 12 25 4978.16
2007 12 26 4975.71
2007 12 27 5013.9
2007 12 28 5051.36
2007 12 29 5079.35
2007 12 30 5043.42
2007 12 31 4985.22
2008 1 1 4987.91
2008 1 2 5012.63
2008 1 3 5076.45
2008 1 4 5055.28
2008 1 5 5080.55
2008 1 6 5100.83
2008 1 7 5136.76
2008 1 8 5169.39
2008 1 9 5185.33
2008 1 10 5222.64
2008 1 11 5216.35
2008 1 12 5211.55
2008 1 13 5185.64
2008 1 14 5130.96
2008 1 15 5096.4
2008 1 16 5071.69
2008 1 17 5036.28
2008 1 18 5005.51
2008 1 19 5045.5
2008 1 20 5089.97
2008 1 21 5089.68
2008 1 22 5019.1
2008 1 23 4975.53
2008 1 24 4960.56
2008 1 25 4970.65
2008 1 26 5025.81
2008 1 27 5034.81
2008 1 28 5024.44
2008 1 29 5082.73
2008 1 30 5180.85
2008 1 31 5287.07
2008 2 1 5228.86
2008 2 2 5178.35
2008 2 3 5149.58
2008 2 4 5070.36
2008 2 5 4997.46
2008 2 6 4957.66
2008 2 7 4929.35
2008 2 8 4935.28
2008 2 9 4932.78
2008 2 10 5012.24
2008 2 11 5072.66
2008 2 12 5159.88
2008 2 13 5270.07
2008 2 14 5283.27
2008 2 15 5198.61
2008 2 16 5162.13
2008 2 17 5193.81
2008 2 18 5188.41
2008 2 19 5111.99
2008 2 20 4985.8
2008 2 21 4891.02
2008 2 22 4926.87
2008 2 23 4962.85
2008 2 24 4975.15
2008 2 25 4994
2008 2 26 5004.77
2008 2 27 5013.85
2008 2 28 5018.38
2008 2 29 5019.66
2008 3 1 5046.57
2008 3 2 5069.22
2008 3 3 5138.56
2008 3 4 5125.28
2008 3 5 5079.99
2008 3 6 5086.86
2008 3 7 5075.63
2008 3 8 5024.9
2008 3 9 4986.71
2008 3 10 4995.64
2008 3 11 5003.65
2008 3 12 5052.96
2008 3 13 5100.07
2008 3 14 5149.27
2008 3 15 5221.34
2008 3 16 5261.54
2008 3 17 5255.42
2008 3 18 5261.15
2008 3 19 5247.05
2008 3 20 5278.66
2008 3 21 5351.9
2008 3 22 5361.82
2008 3 23 5343.92
2008 3 24 5278.66
2008 3 25 5216.41
2008 3 26 5213.25
2008 3 27 5209.29
2008 3 28 5215.3
2008 3 29 5231.36
2008 3 30 5247.21
2008 3 31 5264.56
2008 4 1 5290.48
2008 4 2 5313.73
2008 4 3 5361.74
2008 4 4 5407.88
2008 4 5 5452.65
2008 4 6 5451.81
2008 4 7 5393.43
2008 4 8 5336.33
2008 4 9 5302.95
2008 4 10 5293.66
2008 4 11 5307.42
2008 4 12 5299.24
2008 4 13 5271.43
2008 4 14 5267.85
2008 4 15 5252.88
2008 4 16 5251.95
2008 4 17 5289.93
2008 4 18 5343.89
2008 4 19 5361.43
2008 4 20 5339.03
2008 4 21 5313.49
2008 4 22 5348.3
2008 4 23 5399.78
2008 4 24 5391.45
2008 4 25 5385.98
2008 4 26 5369.72
2008 4 27 5364.46
2008 4 28 5405.34
2008 4 29 5446.21
2008 4 30 5500.95
2008 5 1 5548.67
2008 5 2 5557.78
2008 5 3 5518.84
2008 5 4 5497.99
2008 5 5 5490.36
2008 5 6 5489.84
2008 5 7 5473.55
2008 5 8 5454.59
2008 5 9 5467.02
2008 5 10 5457.35
2008 5 11 5478.4
2008 5 12 5510.99
2008 5 13 5526.58
2008 5 14 5512.39
2008 5 15 5505.34
2008 5 16 5496.07
2008 5 17 5497.19
2008 5 18 5501.98
2008 5 19 5491.41
2008 5 20 5491.24
2008 5 21 5488.87
2008 5 22 5486.15
2008 5 23 5474.53
2008 5 24 5466.03
2008 5 25 5453.68
2008 5 26 5419.28
2008 5 27 5402.8
2008 5 28 5397.28
2008 5 29 5382.13
2008 5 30 5361.58
2008 5 31 5365.76
2008 6 1 5380.83
2008 6 2 5413.33
2008 6 3 5463.93
2008 6 4 5498.81
2008 6 5 5522.5
2008 6 6 5481.92
2008 6 7 5451.28
2008 6 8 5447.54
2008 6 9 5483.69
2008 6 10 5548.42
2008 6 11 5590.99
2008 6 12 5609.22
2008 6 13 5620.68
2008 6 14 5610.51
2008 6 15 5592.34
2008 6 16 5581.6
2008 6 17 5589.38
2008 6 18 5585.18
2008 6 19 5574.86
2008 6 20 5569.11
2008 6 21 5560.6
2008 6 22 5537.82
2008 6 23 5520.45
2008 6 24 5531.24
2008 6 25 5557.5
2008 6 26 5573.71
2008 6 27 5581.28
2008 6 28 5595.1
2008 6 29 5578.48
2008 6 30 5561.95
2008 7 1 5547.91
2008 7 2 5539.06
2008 7 3 5551.52
2008 7 4 5574.34
2008 7 5 5577.05
2008 7 6 5571.96
2008 7 7 5560.88
2008 7 8 5560.74
2008 7 9 5570.87
2008 7 10 5563.28
2008 7 11 5532.15
2008 7 12 5468.81
2008 7 13 5429.41
2008 7 14 5453.43
2008 7 15 5512.63
2008 7 16 5548.97
2008 7 17 5546.28
2008 7 18 5551.22
2008 7 19 5557.82
2008 7 20 5540.59
2008 7 21 5516.66
2008 7 22 5514.52
2008 7 23 5522.41
2008 7 24 5543.85
2008 7 25 5595.3
2008 7 26 5585.06
2008 7 27 5591.79
2008 7 28 5613.47
2008 7 29 5658.03
2008 7 30 5692.16
2008 7 31 5685.13
2008 8 1 5694.83
2008 8 2 5707.64
2008 8 3 5700.38
2008 8 4 5679.2
2008 8 5 5668.18
2008 8 6 5640.3
2008 8 7 5606.78
2008 8 8 5578.62
2008 8 9 5548.6
2008 8 10 5514.55
2008 8 11 5494.38
2008 8 12 5495.43
2008 8 13 5484.26
2008 8 14 5438.21
2008 8 15 5406.29
2008 8 16 5380.16
2008 8 17 5405.61
2008 8 18 5444.91
2008 8 19 5485.33
2008 8 20 5500.05
2008 8 21 5446.92
2008 8 22 5408.67
2008 8 23 5371.79
2008 8 24 5374.37
2008 8 25 5398.71
2008 8 26 5423.87
2008 8 27 5486.7
2008 8 28 5545.98
2008 8 29 5573.49
2008 8 30 5577.96
2008 8 31 5573.98
2008 9 1 5561.43
2008 9 2 5534.73
2008 9 3 5505.6
2008 9 4 5477.37
2008 9 5 5420.16
2008 9 6 5388.39
2008 9 7 5354.5
2008 9 8 5355.27
2008 9 9 5381.59
2008 9 10 5412.01
2008 9 11 5420.94
2008 9 12 5379.92
2008 9 13 5367.56
2008 9 14 5358.14
2008 9 15 5341.02
2008 9 16 5324.06
2008 9 17 5265.9
2008 9 18 5260.4
2008 9 19 5246.81
2008 9 20 5223.24
2008 9 21 5255.67
2008 9 22 5309.8
2008 9 23 5371.43
2008 9 24 5397.08
2008 9 25 5389.62
2008 9 26 5346.75
2008 9 27 5358.16
2008 9 28 5374.14
2008 9 29 5373.42
2008 9 30 5376.61
2008 10 1 5408.01
2008 10 2 5440.65
2008 10 3 5422.78
2008 10 4 5358.21
2008 10 5 5303.81
2008 10 6 5251.04
2008 10 7 5333.33
2008 10 8 5424.17
2008 10 9 5378.93
2008 10 10 5321.21
2008 10 11 5299.97
2008 10 12 5284.85
2008 10 13 5290.6
2008 10 14 5233.35
2008 10 15 5213.49
2008 10 16 5186.86
2008 10 17 5169.04
2008 10 18 5176.04
2008 10 19 5144.83
2008 10 20 5133.32
2008 10 21 5152.73
2008 10 22 5161.81
2008 10 23 5144.1
2008 10 24 5167.79
2008 10 25 5194.17
2008 10 26 5320.63
2008 10 27 5405.65
2008 10 28 5380.48
2008 10 29 5386.9
2008 10 30 5372.77
2008 10 31 5247.36
2008 11 1 5198.08
2008 11 2 5176.73
2008 11 3 5152.89
2008 11 4 5178.73
2008 11 5 5182.9
2008 11 6 5187.22
2008 11 7 5182.99
2008 11 8 5226.59
2008 11 9 5305
2008 11 10 5317.85
2008 11 11 5292.55
2008 11 12 5244.91
2008 11 13 5208.52
2008 11 14 5211.43
2008 11 15 5230.73
2008 11 16 5235.44
2008 11 17 5237.72
2008 11 18 5202.95
2008 11 19 5197.79
2008 11 20 5273.61
2008 11 21 5316.02
2008 11 22 5225.21
2008 11 23 5290.35
2008 11 24 5290.37
2008 11 25 5233.88
2008 11 26 5235.83
2008 11 27 5310.88
2008 11 28 5346.71
2008 11 29 5323.94
2008 11 30 5337.85
2008 12 1 5318.09
2008 12 2 5229.13
2008 12 3 5112.17
2008 12 4 5101.62
2008 12 5 5066.34
2008 12 6 5040.49
2008 12 7 5051.95
2008 12 8 5142.03
2008 12 9 5165.6
2008 12 10 5053.76
2008 12 11 4999.55
2008 12 12 5021.93
2008 12 13 5130.41
2008 12 14 5137.39
2008 12 15 5052.26
2008 12 16 5011.5
2008 12 17 4989.67
2008 12 18 4998.62
2008 12 19 5035.88
2008 12 20 5084.36
2008 12 21 5072.82
2008 12 22 5088.17
2008 12 23 5015.45
2008 12 24 4952.15
2008 12 25 4965.49
2008 12 26 5097.51
2008 12 27 5189.8
2008 12 28 5225.64
2008 12 29 5219.64
2008 12 30 5267.79
2008 12 31 5352.86
2009 1 1 5399.02
2009 1 2 5427.84
2009 1 3 5445.31
2009 1 4 5395.46
2009 1 5 5348.7
2009 1 6 5297.63
2009 1 7 5197.04
2009 1 8 5117.17
2009 1 9 5028.51
2009 1 10 4996.74
2009 1 11 4969.2
2009 1 12 4985.68
2009 1 13 4998.02
2009 1 14 4995.71
2009 1 15 5015.75
2009 1 16 5003.84
2009 1 17 4986.62
2009 1 18 5006.1
2009 1 19 5046.22
2009 1 20 5075.62
2009 1 21 5022.87
2009 1 22 5021.35
2009 1 23 5049.2
2009 1 24 5086.23
2009 1 25 5104.66
2009 1 26 5046.53
2009 1 27 5033.77
2009 1 28 5059.13
2009 1 29 5100.21
2009 1 30 5115.13
2009 1 31 5138.58
2009 2 1 5187.52
2009 2 2 5225.32
2009 2 3 5281.84
2009 2 4 5316.97
2009 2 5 5254.37
2009 2 6 5214.09
2009 2 7 5138.75
2009 2 8 5121.26
2009 2 9 5180.28
2009 2 10 5254.82
2009 2 11 5292.41
2009 2 12 5298.91
2009 2 13 5289.21
2009 2 14 5256.24
2009 2 15 5195.23
2009 2 16 5135.83
2009 2 17 5111
2009 2 18 5107.72
2009 2 19 5151.55
2009 2 20 5159.2
2009 2 21 5172.82
2009 2 22 5214.13
2009 2 23 5225.79
2009 2 24 5214.62
2009 2 25 5218.43
2009 2 26 5192
2009 2 27 5129.94
2009 2 28 5075.36
2009 3 1 5024.92
2009 3 2 5025.49
2009 3 3 5104.75
2009 3 4 5131.93
2009 3 5 5140.22
2009 3 6 5130.68
2009 3 7 5114.8
2009 3 8 5158.47
2009 3 9 5190.5
2009 3 10 5189.91
2009 3 11 5155.45
2009 3 12 5183.51
2009 3 13 5200.08
2009 3 14 5174.74
2009 3 15 5155.37
2009 3 16 5198.55
2009 3 17 5236.9
2009 3 18 5211.24
2009 3 19 5231.93
2009 3 20 5264.71
2009 3 21 5230.71
2009 3 22 5246.98
2009 3 23 5290.27
2009 3 24 5242.76
2009 3 25 5188.31
2009 3 26 5160.14
2009 3 27 5184.48
2009 3 28 5183.73
2009 3 29 5212.04
2009 3 30 5276.65
2009 3 31 5309.14
2009 4 1 5300.68
2009 4 2 5302.93
2009 4 3 5302.6
2009 4 4 5309.04
2009 4 5 5292.87
2009 4 6 5256.06
2009 4 7 5219.59
2009 4 8 5225.89
2009 4 9 5224.46
2009 4 10 5211.94
2009 4 11 5234.9
2009 4 12 5265.09
2009 4 13 5297.5
2009 4 14 5315.98
2009 4 15 5332.95
2009 4 16 5379.93
2009 4 17 5383.69
2009 4 18 5332.57
2009 4 19 5286.1
2009 4 20 5230.85
2009 4 21 5246.5
2009 4 22 5291.2
2009 4 23 5305.75
2009 4 24 5308.85
2009 4 25 5255.86
2009 4 26 5246.35
2009 4 27 5241.68
2009 4 28 5210.79
2009 4 29 5192.6
2009 4 30 5193.61
2009 5 1 5187.96
2009 5 2 5187.91
2009 5 3 5191.73
2009 5 4 5178.26
2009 5 5 5173.42
2009 5 6 5218.51
2009 5 7 5259.15
2009 5 8 5248.26
2009 5 9 5238.83
2009 5 10 5222.77
2009 5 11 5206.04
2009 5 12 5229.25
2009 5 13 5276.58
2009 5 14 5347.26
2009 5 15 5404.69
2009 5 16 5469.3
2009 5 17 5518.55
2009 5 18 5516.65
2009 5 19 5472.76
2009 5 20 5416.45
2009 5 21 5361.02
2009 5 22 5333.62
2009 5 23 5345.01
2009 5 24 5355.85
2009 5 25 5368.88
2009 5 26 5390.8
2009 5 27 5393.67
2009 5 28 5346.36
2009 5 29 5343.08
2009 5 30 5410.54
2009 5 31 5489.68
2009 6 1 5541.12
2009 6 2 5583.28
2009 6 3 5592.91
2009 6 4 5577
2009 6 5 5550.94
2009 6 6 5530.63
2009 6 7 5504.56
2009 6 8 5495.01
2009 6 9 5498.5
2009 6 10 5511.48
2009 6 11 5526.18
2009 6 12 5531.24
2009 6 13 5516.15
2009 6 14 5489.88
2009 6 15 5473.55
2009 6 16 5441.56
2009 6 17 5399.81
2009 6 18 5385.73
2009 6 19 5420.63
2009 6 20 5429.67
2009 6 21 5451.7
2009 6 22 5467.23
2009 6 23 5470
2009 6 24 5480.55
2009 6 25 5506.36
2009 6 26 5542.87
2009 6 27 5586.33
2009 6 28 5584.52
2009 6 29 5567.6
2009 6 30 5547.99
2009 7 1 5523.45
2009 7 2 5512.73
2009 7 3 5529.49
2009 7 4 5546.23
2009 7 5 5571.07
2009 7 6 5596.88
2009 7 7 5591.22
2009 7 8 5575.3
2009 7 9 5575.5
2009 7 10 5593.17
2009 7 11 5602.62
2009 7 12 5627.41
2009 7 13 5636.84
2009 7 14 5645.29
2009 7 15 5661.61
2009 7 16 5682.19
2009 7 17 5680.25
2009 7 18 5671.5
2009 7 19 5663.22
2009 7 20 5660.12
2009 7 21 5656.88
2009 7 22 5641.98
2009 7 23 5594.9
2009 7 24 5574.31
2009 7 25 5580.11
2009 7 26 5577.91
2009 7 27 5586.43
2009 7 28 5574.66
2009 7 29 5542.52
2009 7 30 5541.47
2009 7 31 5548.03
2009 8 1 5538.65
2009 8 2 5544.97
2009 8 3 5573.55
2009 8 4 5582.58
2009 8 5 5569.26
2009 8 6 5546.12
2009 8 7 5531.39
2009 8 8 5540.06
2009 8 9 5519.81
2009 8 10 5507.74
2009 8 11 5512.55
2009 8 12 5518
2009 8 13 5494.69
2009 8 14 5466.26
2009 8 15 5456.51
2009 8 16 5473.37
2009 8 17 5485.74
2009 8 18 5463.76
2009 8 19 5443.27
2009 8 20 5449.17
2009 8 21 5452.49
2009 8 22 5437.72
2009 8 23 5442.56
2009 8 24 5448.73
2009 8 25 5455.49
2009 8 26 5463.22
2009 8 27 5488.58
2009 8 28 5533.24
2009 8 29 5521.75
2009 8 30 5482.01
2009 8 31 5447.7
2009 9 1 5402.28
2009 9 2 5361.6
2009 9 3 5352.35
2009 9 4 5361.84
2009 9 5 5373.05
2009 9 6 5346.28
2009 9 7 5305.54
2009 9 8 5353.61
2009 9 9 5414.62
2009 9 10 5428.06
2009 9 11 5410.43
2009 9 12 5433.6
2009 9 13 5432.71
2009 9 14 5429.47
2009 9 15 5477.02
2009 9 16 5435.19
2009 9 17 5334.63
2009 9 18 5300.13
2009 9 19 5309.53
2009 9 20 5278.62
2009 9 21 5278.25
2009 9 22 5243.45
2009 9 23 5222.94
2009 9 24 5228.33
2009 9 25 5213.39
2009 9 26 5196.01
2009 9 27 5280.6
2009 9 28 5388.4
2009 9 29 5451.24
2009 9 30 5489.46
2009 10 1 5492.47
2009 10 2 5462.74
2009 10 3 5424.2
2009 10 4 5358.49
2009 10 5 5304.85
2009 10 6 5316.31
2009 10 7 5358.41
2009 10 8 5363.35
2009 10 9 5361.5
2009 10 10 5391.61
2009 10 11 5408.24
2009 10 12 5355.09
2009 10 13 5292.48
2009 10 14 5256.77
2009 10 15 5294.54
2009 10 16 5300.83
2009 10 17 5267.9
2009 10 18 5244.97
2009 10 19 5237.52
2009 10 20 5263.04
2009 10 21 5290.39
2009 10 22 5291.58
2009 10 23 5297.55
2009 10 24 5320.8
2009 10 25 5333.32
2009 10 26 5317.94
2009 10 27 5335.42
2009 10 28 5349.7
2009 10 29 5293
2009 10 30 5233.88
2009 10 31 5200.97
2009 11 1 5132.93
2009 11 2 5100.66
2009 11 3 5141.19
2009 11 4 5189.45
2009 11 5 5181.6
2009 11 6 5172.7
2009 11 7 5228.36
2009 11 8 5214.13
2009 11 9 5178.35
2009 11 10 5182.46
2009 11 11 5178.41
2009 11 12 5211.91
2009 11 13 5259.85
2009 11 14 5264.95
2009 11 15 5233.06
2009 11 16 5218.82
2009 11 17 5188.31
2009 11 18 5129.67
2009 11 19 5110.37
2009 11 20 5117.94
2009 11 21 5174.41
2009 11 22 5240.26
